2024-04-05 10:54:03,694 INFO     kb Extreme Gradient Boosting
2024-04-05 13:37:34,795 INFO     kb time_taken = 26.989 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.97318, Test - 0.93299.
2024-04-05 13:37:37,569 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.963, learning_rate = 0.9, max_depth = 10, min_child_weight = 1.106, reg_alpha = 0.0, reg_lambda = 0.891, subsample = 1.0.
2024-04-05 13:38:10,704 INFO     kb time_taken = 33.136 s, boosting_rounds_used = 93. Mean Accuracy : Train - 0.98566, Test - 0.9457.
2024-04-05 13:38:14,156 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 3.87, learning_rate = 0.9, max_depth = 6, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 2.318, subsample = 1.0.
2024-04-05 13:38:35,294 INFO     kb time_taken = 21.138 s, boosting_rounds_used = 81. Mean Accuracy : Train - 0.9576, Test - 0.93746.
2024-04-05 13:38:38,243 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.765, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 1.15, subsample = 1.0.
2024-04-05 13:39:06,961 INFO     kb time_taken = 28.719 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.9832, Test - 0.9444.
2024-04-05 13:39:09,597 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 9, min_child_weight = 0.0, reg_alpha = 0.487, reg_lambda = 3.866, subsample = 1.0.
2024-04-05 13:40:11,877 INFO     kb time_taken = 62.28 s, boosting_rounds_used = 83. Mean Accuracy : Train - 0.98383, Test - 0.94463.
2024-04-05 13:40:15,858 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 2.73, learning_rate = 0.9, max_depth = 6, min_child_weight = 1.968, reg_alpha = 0.0, reg_lambda = 1.096, subsample = 1.0.
2024-04-05 13:40:57,580 INFO     kb time_taken = 41.723 s, boosting_rounds_used = 75. Mean Accuracy : Train - 0.97444, Test - 0.94218.
2024-04-05 13:41:00,301 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 1.277, learning_rate = 0.9, max_depth = 9, min_child_weight = 1.992, reg_alpha = 1.451, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 13:41:23,360 INFO     kb time_taken = 23.059 s, boosting_rounds_used = 79. Mean Accuracy : Train - 0.95961, Test - 0.93904.
2024-04-05 13:41:25,896 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 7, min_child_weight = 1.684, reg_alpha = 5.0, reg_lambda = 1.288, subsample = 1.0.
2024-04-05 13:41:46,157 INFO     kb time_taken = 20.261 s, boosting_rounds_used = 71. Mean Accuracy : Train - 0.95514, Test - 0.937.
2024-04-05 13:41:48,250 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 4.271, learning_rate = 0.9, max_depth = 10, min_child_weight = 2.137, reg_alpha = 0.0, reg_lambda = 1.298, subsample = 1.0.
2024-04-05 13:42:06,712 INFO     kb time_taken = 18.463 s, boosting_rounds_used = 52. Mean Accuracy : Train - 0.96461, Test - 0.93956.
2024-04-05 13:42:08,572 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 7, min_child_weight = 1.882, reg_alpha = 0.0, reg_lambda = 2.413, subsample = 1.0.
2024-04-05 13:42:36,237 INFO     kb time_taken = 27.666 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.98033, Test - 0.94198.
2024-04-05 13:42:37,876 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 8, min_child_weight = 0.794, reg_alpha = 0.0, reg_lambda = 3.659, subsample = 1.0.
2024-04-05 13:42:58,493 INFO     kb time_taken = 20.617 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.97776, Test - 0.94472.
2024-04-05 13:42:59,782 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 1.681, learning_rate = 0.9, max_depth = 6, min_child_weight = 2.102, reg_alpha = 0.83, reg_lambda = 1.576, subsample = 1.0.
2024-04-05 13:43:18,993 INFO     kb time_taken = 19.211 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.97125, Test - 0.94253.
2024-04-05 13:43:20,321 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.2, max_depth = 4, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 5.0, subsample = 0.5.
2024-04-05 13:43:39,551 INFO     kb time_taken = 19.23 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.92524, Test - 0.91881.
2024-04-05 13:43:40,791 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 2.757, learning_rate = 0.2, max_depth = 10, min_child_weight = 7.5, reg_alpha = 0.0, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 13:44:13,776 INFO     kb time_taken = 32.985 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.95047, Test - 0.93316.
2024-04-05 13:44:14,989 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 1.351, learning_rate = 0.9, max_depth = 4, min_child_weight = 1.191, reg_alpha = 1.106, reg_lambda = 3.884, subsample = 1.0.
2024-04-05 13:44:44,189 INFO     kb time_taken = 29.201 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96381, Test - 0.93841.
2024-04-05 13:44:45,551 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 2.145, subsample = 1.0.
2024-04-05 13:45:38,998 INFO     kb time_taken = 53.447 s, boosting_rounds_used = 80. Mean Accuracy : Train - 0.99088, Test - 0.94423.
2024-04-05 13:45:40,306 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 2.746, learning_rate = 0.9, max_depth = 6, min_child_weight = 0.566, reg_alpha = 0.793, reg_lambda = 1.176, subsample = 1.0.
2024-04-05 13:46:09,042 INFO     kb time_taken = 28.736 s, boosting_rounds_used = 60. Mean Accuracy : Train - 0.96856, Test - 0.93878.
2024-04-05 13:46:10,304 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 5.181, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.0, reg_alpha = 5.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:46:23,755 INFO     kb time_taken = 13.451 s, boosting_rounds_used = 36. Mean Accuracy : Train - 0.93943, Test - 0.92368.
2024-04-05 13:46:25,011 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 10.0, learning_rate = 0.9, max_depth = 4, min_child_weight = 7.5, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:46:36,684 INFO     kb time_taken = 11.673 s, boosting_rounds_used = 73. Mean Accuracy : Train - 0.93971, Test - 0.92725.
2024-04-05 13:46:38,231 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 4, min_child_weight = 2.698, reg_alpha = 1.369, reg_lambda = 3.078, subsample = 1.0.
2024-04-05 13:46:52,745 INFO     kb time_taken = 14.514 s, boosting_rounds_used = 81. Mean Accuracy : Train - 0.95616, Test - 0.93795.
2024-04-05 13:46:55,100 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 5, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 3.732, subsample = 1.0.
2024-04-05 13:48:30,135 INFO     kb time_taken = 95.035 s, boosting_rounds_used = 75. Mean Accuracy : Train - 0.9733, Test - 0.93976.
2024-04-05 13:48:31,601 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 1.517, learning_rate = 0.9, max_depth = 4, min_child_weight = 1.527, reg_alpha = 0.0, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 13:48:47,688 INFO     kb time_taken = 16.086 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.9605, Test - 0.93968.
2024-04-05 13:48:48,841 INFO     kb Current Parameters : colsample_bylevel = 0.666, colsample_bynode = 0.2, colsample_bytree = 0.55, gamma = 0.706, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.918, reg_alpha = 0.0, reg_lambda = 0.871, subsample = 0.5.
2024-04-05 13:49:06,884 INFO     kb time_taken = 18.043 s, boosting_rounds_used = 53. Mean Accuracy : Train - 0.96606, Test - 0.93302.
2024-04-05 13:49:08,177 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 2.118, learning_rate = 0.9, max_depth = 10, min_child_weight = 1.331, reg_alpha = 0.0, reg_lambda = 1.457, subsample = 1.0.
2024-04-05 13:49:30,544 INFO     kb time_taken = 22.367 s, boosting_rounds_used = 58. Mean Accuracy : Train - 0.97752, Test - 0.94086.
2024-04-05 13:49:32,016 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 1.717, reg_alpha = 0.0, reg_lambda = 0.495, subsample = 1.0.
2024-04-05 13:50:06,134 INFO     kb time_taken = 34.118 s, boosting_rounds_used = 82. Mean Accuracy : Train - 0.99053, Test - 0.94218.
2024-04-05 13:50:07,455 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.705, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.954, reg_alpha = 0.0, reg_lambda = 1.849, subsample = 1.0.
2024-04-05 13:50:27,684 INFO     kb time_taken = 20.229 s, boosting_rounds_used = 72. Mean Accuracy : Train - 0.9785, Test - 0.94256.
2024-04-05 13:50:29,230 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.2, max_depth = 4, min_child_weight = 2.587, reg_alpha = 5.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:50:48,912 INFO     kb time_taken = 19.683 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.92815, Test - 0.91901.
2024-04-05 13:50:50,822 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.2, max_depth = 10, min_child_weight = 7.5, reg_alpha = 1.816, reg_lambda = 2.951, subsample = 1.0.
2024-04-05 13:51:12,358 INFO     kb time_taken = 21.536 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.94482, Test - 0.93282.
2024-04-05 13:51:13,407 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 8, min_child_weight = 3.803, reg_alpha = 3.701, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:51:29,009 INFO     kb time_taken = 15.601 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.95546, Test - 0.93867.
2024-04-05 13:51:30,386 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 4, min_child_weight = 2.803, reg_alpha = 5.0, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 13:51:56,953 INFO     kb time_taken = 26.566 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.95661, Test - 0.93411.
2024-04-05 13:51:58,143 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 1.481, learning_rate = 0.9, max_depth = 8, min_child_weight = 2.722, reg_alpha = 1.505, reg_lambda = 2.983, subsample = 1.0.
2024-04-05 13:52:14,058 INFO     kb time_taken = 15.916 s, boosting_rounds_used = 58. Mean Accuracy : Train - 0.96348, Test - 0.93861.
2024-04-05 13:52:15,247 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 7, min_child_weight = 2.836, reg_alpha = 3.121, reg_lambda = 1.5, subsample = 1.0.
2024-04-05 13:52:33,015 INFO     kb time_taken = 17.768 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96436, Test - 0.93936.
2024-04-05 13:52:34,325 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 1.853, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.606, reg_alpha = 0.0, reg_lambda = 0.151, subsample = 1.0.
2024-04-05 13:52:51,402 INFO     kb time_taken = 17.077 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.98389, Test - 0.94394.
2024-04-05 13:52:53,037 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 1.373, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:53:23,113 INFO     kb time_taken = 30.076 s, boosting_rounds_used = 93. Mean Accuracy : Train - 0.99876, Test - 0.94008.
2024-04-05 13:53:24,637 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 6, min_child_weight = 0.0, reg_alpha = 5.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:53:41,708 INFO     kb time_taken = 17.071 s, boosting_rounds_used = 55. Mean Accuracy : Train - 0.95573, Test - 0.9359.
2024-04-05 13:53:43,195 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.917, learning_rate = 0.9, max_depth = 7, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 3.019, subsample = 1.0.
2024-04-05 13:54:29,400 INFO     kb time_taken = 46.204 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.98428, Test - 0.94423.
2024-04-05 13:54:30,664 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 6, min_child_weight = 3.639, reg_alpha = 1.33, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:54:46,704 INFO     kb time_taken = 16.04 s, boosting_rounds_used = 92. Mean Accuracy : Train - 0.96586, Test - 0.94152.
2024-04-05 13:54:48,135 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 10.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.0, reg_alpha = 5.0, reg_lambda = 5.0, subsample = 0.5.
2024-04-05 13:55:02,556 INFO     kb time_taken = 14.421 s, boosting_rounds_used = 83. Mean Accuracy : Train - 0.91689, Test - 0.91146.
2024-04-05 13:55:04,549 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 2.587, reg_alpha = 1.18, reg_lambda = 3.561, subsample = 1.0.
2024-04-05 13:55:43,924 INFO     kb time_taken = 39.375 s, boosting_rounds_used = 90. Mean Accuracy : Train - 0.98307, Test - 0.94057.
2024-04-05 13:55:45,567 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 9, min_child_weight = 0.0, reg_alpha = 2.737, reg_lambda = 1.693, subsample = 1.0.
2024-04-05 13:56:47,764 INFO     kb time_taken = 62.197 s, boosting_rounds_used = 46. Mean Accuracy : Train - 0.98006, Test - 0.9376.
2024-04-05 13:56:49,110 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.957, learning_rate = 0.9, max_depth = 5, min_child_weight = 3.502, reg_alpha = 0.0, reg_lambda = 0.879, subsample = 1.0.
2024-04-05 13:57:04,905 INFO     kb time_taken = 15.795 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96374, Test - 0.93956.
2024-04-05 13:57:06,618 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 1.338, learning_rate = 0.9, max_depth = 6, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 4.201, subsample = 1.0.
2024-04-05 13:57:43,562 INFO     kb time_taken = 36.944 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.97573, Test - 0.9404.
2024-04-05 13:57:44,927 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.756, learning_rate = 0.9, max_depth = 7, min_child_weight = 0.656, reg_alpha = 0.0, reg_lambda = 2.455, subsample = 1.0.
2024-04-05 13:58:24,116 INFO     kb time_taken = 39.189 s, boosting_rounds_used = 60. Mean Accuracy : Train - 0.97755, Test - 0.9393.
2024-04-06 01:33:28,577 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.963, learning_rate = 0.95, max_depth = 10, min_child_weight = 1.106, reg_alpha = 0.0, reg_lambda = 0.891, subsample = 1.0.
2024-04-06 01:33:44,661 INFO     kb time_taken = 16.085 s, boosting_rounds_used = 63. Mean Accuracy : Train - 0.97899, Test - 0.94262.
2024-04-06 01:33:54,663 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.963, learning_rate = 1, max_depth = 10, min_child_weight = 1.106, reg_alpha = 0.0, reg_lambda = 0.891, subsample = 1.0.
2024-04-06 01:34:16,481 INFO     kb time_taken = 21.818 s, boosting_rounds_used = 92. Mean Accuracy : Train - 0.98697, Test - 0.94486.
2024-04-06 01:34:26,483 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.963, learning_rate = 0.9, max_depth = 11, min_child_weight = 1.106, reg_alpha = 0.0, reg_lambda = 0.891, subsample = 1.0.
2024-04-06 01:34:42,372 INFO     kb time_taken = 15.888 s, boosting_rounds_used = 56. Mean Accuracy : Train - 0.97821, Test - 0.94166.
2024-04-06 01:34:52,373 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.963, learning_rate = 0.9, max_depth = 12, min_child_weight = 1.106, reg_alpha = 0.0, reg_lambda = 0.891, subsample = 1.0.
2024-04-06 01:35:17,168 INFO     kb time_taken = 24.795 s, boosting_rounds_used = 75. Mean Accuracy : Train - 0.98615, Test - 0.94527.
2024-04-06 01:35:27,170 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.963, learning_rate = 0.9, max_depth = 13, min_child_weight = 1.106, reg_alpha = 0.0, reg_lambda = 0.891, subsample = 1.0.
2024-04-06 01:35:47,731 INFO     kb time_taken = 20.561 s, boosting_rounds_used = 63. Mean Accuracy : Train - 0.98514, Test - 0.94616.
2024-04-06 01:35:57,732 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.963, learning_rate = 0.9, max_depth = 14, min_child_weight = 1.106, reg_alpha = 0.0, reg_lambda = 0.891, subsample = 1.0.
2024-04-06 01:36:22,756 INFO     kb time_taken = 25.024 s, boosting_rounds_used = 79. Mean Accuracy : Train - 0.98882, Test - 0.94564.
2024-04-06 01:36:32,757 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.963, learning_rate = 0.9, max_depth = 15, min_child_weight = 1.106, reg_alpha = 0.0, reg_lambda = 0.891, subsample = 1.0.
2024-04-06 01:36:54,053 INFO     kb time_taken = 21.296 s, boosting_rounds_used = 61. Mean Accuracy : Train - 0.98679, Test - 0.94354.
